system:index,mean_albedo,month,season,year,.geo
2009_08_02,127.51389625055899,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_03,127.24244989066366,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_04,127.58587415253247,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_05,128.01242258590332,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_06,127.77685528120227,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_07,127.25706676658879,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_08,126.68251194722573,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_09,128.51048147449595,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_10,128.83739736459057,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_11,128.56037925745045,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_12,128.6458252409628,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_13,128.75633729012918,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_14,128.81114001390034,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_15,128.98057744618046,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_16,129.0086384214715,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_17,128.78740179065875,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_18,127.93232463281964,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_19,127.33579089124974,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_20,127.46169748193645,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_21,127.51523759368149,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_22,127.72708017592461,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_23,128.69143331744803,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_24,128.81756524041054,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_25,128.89758675509867,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_26,129.84032577015665,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_27,130.1469655241427,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_28,130.3330812604211,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_29,130.53002245753748,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_30,131.426940091513,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_31,132.37184288004974,8,leaf,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_01,133.17813169135258,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_02,133.6676138195387,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_03,135.32321217666458,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_04,136.21759177680792,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_05,134.77213100569094,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_06,133.56381759963892,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_07,132.7968431344868,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_08,132.60052395408076,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_09,131.0610190952425,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_10,129.43936634477072,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_11,128.187711301044,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_12,127.99105312282335,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_13,126.12166347001993,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_14,126.99489774835416,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_15,127.82025340755118,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_16,127.34681362697614,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_17,126.1984131974753,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_18,126.13758934024143,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_19,126.14109936547236,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_20,126.16142771769168,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_21,125.99228999892685,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_22,125.47067651923179,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_23,127.38650089047353,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_24,126.13401471379537,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_25,125.61423393424522,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_26,124.39208841170955,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_27,123.35292292649892,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_28,125.29405183596262,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_29,125.2944758509517,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_30,128.56987443360796,9,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_01,132.88600356247207,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_02,139.02517211220683,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_03,142.86054150474823,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_04,143.5633283691936,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_05,148.040565985797,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_06,149.65210933967984,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_07,154.44411352632756,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_08,160.69008198778232,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_09,168.99326455943643,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_10,176.09129200555307,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_11,189.56782385244802,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_12,203.13511627409085,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_13,226.42407903527612,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_14,255.69350178365613,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_15,275.9870321802014,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_16,278.24843890045537,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_17,286.715890974039,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_18,294.5921905505023,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_19,309.8772105682953,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_20,327.23975491813513,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_21,338.3210839549052,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_22,348.2100583624903,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_23,354.6076547338378,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_24,356.95962658040037,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_25,357.4318171334436,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_26,357.14135441341483,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_27,360.66268092722254,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_28,366.11202145635093,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_29,361.10463704610976,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_30,358.12839953866876,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_31,352.7831739219989,10,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_01,352.98818886294833,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_02,355.7204735278222,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_03,356.80259809254187,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_04,355.0991080259464,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_05,354.9740599049739,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_06,355.805700671243,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_07,354.03793873207013,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_08,348.4369595433325,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_09,343.0045267399807,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_10,341.91952992139596,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_11,344.98961901550285,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_12,343.2450246389412,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_13,343.7072329817763,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_14,346.36978074442715,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_15,345.5195390619357,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_16,344.2846151247382,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_17,363.1409531008447,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_18,356.75356948641155,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_19,357.1418698185463,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_20,367.86394555708296,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_21,365.3774180687669,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_22,365.8860040640154,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_23,362.5400889416704,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_24,363.6012210225123,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_25,365.2816757678805,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_26,371.512429097329,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_27,367.1305704922104,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_28,347.1534462184887,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_29,352.01515997491185,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_30,347.42359482296047,11,transition,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_01,348.60043740655476,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_02,349.0322951720992,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_03,349.2197104954746,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_04,351.0304123090746,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_05,308.22846850268144,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_06,321.62641158860055,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_07,321.64897675422515,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_08,284.5847042509253,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_09,162.59282703092757,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_10,181.1595990260254,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_11,151.88345703886037,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_12,193.50076223260385,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_13,252.93089746375685,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_14,242.0296986094507,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_15,242.0778330082426,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_16,81.5,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_17,81.5,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_18,,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_19,,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_20,,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_21,,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_22,,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_23,,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_24,,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_25,,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_26,,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_27,,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_28,,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_29,,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_30,361.57763952963865,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_31,361.4081917539223,12,snow,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_01,328.51287015656777,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_02,326.901877811179,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_03,332.59879096302416,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_04,358.6164105728377,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_05,358.56322250795927,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_06,347.1160661349004,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_07,347.2466734919553,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_08,349.9423016886432,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_09,356.90543220634447,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_10,376.23139739445213,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_11,379.0311379756626,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_12,379.5403424183005,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_13,375.7172911165033,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_14,371.53755826574337,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_15,379.3309541347387,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_16,380.2459677124217,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_17,388.94278821795814,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_18,389.16665840015656,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_19,388.64599572062207,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_20,382.9279215583153,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_21,375.45157087065417,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_22,375.13855873824537,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_23,373.4438991900896,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_24,373.6940960294466,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_25,373.97937388910776,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_26,375.5745919751893,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_27,376.18163760744375,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_28,373.2145676731086,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_29,378.5735096689721,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_30,379.4290707921372,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_31,380.2526222927238,1,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_01,381.8643441777922,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_02,384.9639394760375,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_03,387.2714636457756,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_04,391.9530992341285,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_05,397.4819395177319,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_06,399.9344603143833,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_07,403.65399474049497,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_08,407.0865856609873,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_09,409.9215859158097,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_10,411.4650860993014,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_11,413.2449353412883,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_12,416.8571748819773,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_13,421.3276210021516,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_14,422.9105271895354,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_15,426.6260905302272,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_16,430.2390177090412,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_17,434.8862501343262,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_18,437.5050116024099,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_19,441.2518072413256,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_20,444.7827781837337,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_21,447.44510375758216,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_22,450.695117507525,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_23,453.7716291653307,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_24,460.30478249018716,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_25,460.91438265983487,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_26,463.6228019865114,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_27,463.96568996456097,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_28,468.4582669379467,2,snow,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_01,476.15436030371245,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_02,482.6210328660748,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_03,487.0481357643603,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_04,501.81528521890664,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_05,504.35997746201394,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_06,506.4174817346773,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_07,509.52059019179734,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_08,510.4108116744015,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_09,511.81231794737965,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_10,514.0998698850676,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_11,518.876353897335,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_12,522.6271747077071,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_13,526.2481565775009,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_14,527.5377635955241,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_15,529.6033991526559,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_16,530.5926036536541,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_17,530.8323033608027,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_18,533.6590072363288,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_19,535.4448835423791,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_20,535.5973032401977,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_21,537.4595016038282,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_22,542.7664072543118,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_23,545.5608045753945,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_24,549.3864411936156,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_25,553.3763760452583,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_26,553.7901285607896,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_27,555.4252841565652,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_28,558.3659740037967,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_29,561.6421295430888,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_30,563.7420917632677,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_31,566.5365458401169,3,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_01,569.5808543167157,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_02,572.6100407795643,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_03,574.0172067936676,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_04,576.854339828743,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_05,578.7668364249009,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_06,579.6175223030307,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_07,581.1514352419587,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_08,580.6014302854063,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_09,581.0266309148069,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_10,579.6903318419148,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_11,578.6666455112803,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_12,578.2738174468462,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_13,576.0296602142625,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_14,573.2978714749737,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_15,571.7899827331787,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_16,569.7642396889966,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_17,568.6010896793047,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_18,564.1230037373008,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_19,560.278811079499,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_20,557.5913624943273,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_21,554.0485402583087,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_22,550.9617215905074,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_23,548.7216377178621,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_24,545.3122786814114,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_25,541.0698139942764,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_26,536.8793070531252,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_27,534.9806169605627,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_28,533.6889960964519,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_29,533.4817590615684,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_30,531.9578564241813,4,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_05_01,524.1122828574339,5,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_05_02,514.7622501763774,5,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_05_03,504.49789638353303,5,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_05_04,499.96864842247976,5,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_05_05,494.105121880628,5,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_05_06,489.760609411574,5,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_05_07,482.2592691062908,5,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_05_08,476.0166590898631,5,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_05_09,469.8705450808026,5,transition,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
